Date/Time,Location/Region,Energy Source,Energy Demand,Energy Consumption (kWh),Energy Price,Operational Costs,Energy Production (kWh)
27/10/2013,Region A,Fossil Fuels,12218,30492,0.169337037,3199.953663,11728
28/10/2013,Region A,Fossil Fuels,72591,10022,0.137574991,2653.666301,49225
29/10/2013,Region A,Renewables,89241,45906,0.150695527,1290.728623,9398
30/10/2013,Region A,Fossil Fuels,35722,41970,0.198528768,3856.48611,45139
31/10/2013,Region C,Fossil Fuels,50431,44032,0.063599313,3811.403294,21381
01/11/2013,Region A,Renewables,52543,12621,0.150086724,3456.174428,49774
02/11/2013,Region B,Fossil Fuels,43000,14719,0.092509654,3041.050585,45455
03/11/2013,Region B,Renewables,72975,2117,0.146013559,2735.137609,48596
04/11/2013,Region B,Fossil Fuels,31921,43516,0.141143536,3373.084372,49543
05/11/2013,Region C,Fossil Fuels,89747,24776,0.073018525,1933.581807,47407
06/11/2013,Region B,Fossil Fuels,31614,34851,0.081011997,4765.036257,14719
07/11/2013,Region B,Renewables,62189,7204,0.143244437,3355.178117,38980
08/11/2013,Region C,Fossil Fuels,18601,41256,0.069234492,2244.769777,5299
09/11/2013,Region A,Fossil Fuels,94332,18459,0.089777131,2798.719404,38477
10/11/2013,Region A,Renewables,72543,29022,0.175286832,4222.739156,49046
11/11/2013,Region A,Fossil Fuels,21514,10453,0.099063726,1646.464243,44662
12/11/2013,Region A,Fossil Fuels,84312,27067,0.123209023,2171.34249,26402
13/11/2013,Region A,Fossil Fuels,68612,23060,0.19117105,3718.032091,30492
14/11/2013,Region C,Renewables,91886,3113,0.084072363,2261.956826,41222
15/11/2013,Region B,Renewables,17292,37160,0.108443903,4170.006727,49550
16/11/2013,Region A,Fossil Fuels,32510,45604,0.140968666,1521.813949,22560
17/11/2013,Region B,Renewables,29000,40001,0.163300839,4050.744682,3720
18/11/2013,Region B,Renewables,31383,37699,0.185248008,1273.406859,24885
19/11/2013,Region B,Renewables,12785,24996,0.187320948,1050.370451,23725
20/11/2013,Region C,Renewables,41910,18265,0.166496011,4592.894075,6415
21/11/2013,Region A,Fossil Fuels,40028,26221,0.084249625,3325.356868,37883
22/11/2013,Region C,Renewables,25855,4015,0.0537214,2407.307588,46028
23/11/2013,Region B,Fossil Fuels,25281,4954,0.10756609,1930.378548,3583
24/11/2013,Region A,Fossil Fuels,5841,41037,0.071232328,3467.543133,10405
25/11/2013,Region A,Fossil Fuels,98204,23373,0.156558147,3036.008734,46357
26/11/2013,Region C,Fossil Fuels,61155,8884,0.149169588,4966.391102,45408
27/11/2013,Region C,Renewables,27918,14227,0.056595746,4932.863947,19992
28/11/2013,Region B,Renewables,57313,4034,0.175489067,3540.098265,4131
29/11/2013,Region B,Renewables,18443,34023,0.08731149,2771.482024,32656
30/11/2013,Region B,Renewables,33250,32389,0.114834061,2964.563877,3646
01/12/2013,Region B,Renewables,2922,25965,0.15019006,3729.916265,34497
02/12/2013,Region A,Renewables,32976,31093,0.114412818,1406.298177,38386
03/12/2013,Region C,Renewables,12991,21830,0.11619317,2313.408295,35830
04/12/2013,Region C,Renewables,54744,8802,0.059844199,1301.088964,13575
05/12/2013,Region A,Fossil Fuels,23733,13407,0.110216532,1293.443038,8349
06/12/2013,Region A,Renewables,3473,24930,0.164727184,1783.356968,23237
07/12/2013,Region C,Fossil Fuels,9108,42252,0.187276451,2941.013018,24758
08/12/2013,Region B,Renewables,29715,47653,0.112024571,4139.097285,25043
09/12/2013,Region C,Fossil Fuels,33210,7681,0.113537874,2941.983565,42977
10/12/2013,Region C,Renewables,38317,46713,0.155394066,2341.906442,43224
11/12/2013,Region C,Renewables,66516,13375,0.1914158,1329.411961,29784
12/12/2013,Region A,Renewables,34362,27719,0.090059141,3201.182093,37742
13/12/2013,Region A,Fossil Fuels,55604,36682,0.116021631,2085.074346,38338
14/12/2013,Region A,Fossil Fuels,5889,15505,0.169395987,3459.736712,6633
15/12/2013,Region A,Renewables,90557,42769,0.141454035,4908.750957,24186
16/12/2013,Region A,Renewables,74748,14745,0.066587952,1445.257286,35613
17/12/2013,Region C,Renewables,32971,6957,0.14415991,1848.501595,34605
18/12/2013,Region B,Fossil Fuels,51551,7249,0.078011943,2892.378152,7042
19/12/2013,Region A,Fossil Fuels,4201,33564,0.12653239,4874.455261,29504
20/12/2013,Region A,Renewables,90882,10321,0.12936549,4087.239105,43219
21/12/2013,Region A,Fossil Fuels,38958,33261,0.181430504,4592.916773,25632
22/12/2013,Region C,Fossil Fuels,80251,38551,0.119374141,2334.859394,13121
23/12/2013,Region C,Fossil Fuels,6681,13619,0.091916363,4968.153895,39730
24/12/2013,Region C,Fossil Fuels,47870,8164,0.084644952,1411.331264,33207
25/12/2013,Region B,Fossil Fuels,83256,29781,0.181137782,1211.891624,4873
26/12/2013,Region B,Fossil Fuels,68203,40779,0.075651628,4422.410508,18467
27/12/2013,Region A,Fossil Fuels,29152,32321,0.113880284,4709.059481,16835
28/12/2013,Region A,Renewables,51061,38733,0.078075967,1362.34143,7532
29/12/2013,Region A,Fossil Fuels,58619,25147,0.165995606,1453.709707,4287
30/12/2013,Region B,Renewables,59235,45825,0.121155896,1132.696631,35752
31/12/2013,Region A,Renewables,74740,4882,0.102671554,1418.030251,30225
01/01/2014,Region A,Renewables,38890,16949,0.104164946,1837.679267,47458
02/01/2014,Region C,Fossil Fuels,91073,17763,0.177832131,4880.306476,20371
03/01/2014,Region B,Fossil Fuels,62401,25143,0.133066093,3671.440889,29875
04/01/2014,Region C,Fossil Fuels,12217,9908,0.157680178,4114.212102,42985
05/01/2014,Region C,Renewables,49351,24106,0.184555777,4104.557615,6295
06/01/2014,Region C,Renewables,34741,28103,0.185261251,3140.294999,19481
07/01/2014,Region C,Fossil Fuels,21654,46958,0.099276358,4189.955911,15581
08/01/2014,Region C,Renewables,62314,5569,0.192867689,3383.23013,40665
09/01/2014,Region C,Renewables,2408,20123,0.053731382,2258.18439,9269
10/01/2014,Region C,Fossil Fuels,43903,44940,0.106525334,3244.440435,45967
11/01/2014,Region A,Renewables,85208,17391,0.184369829,3134.034345,17002
12/01/2014,Region B,Fossil Fuels,2218,8204,0.091195532,4293.812215,20728
13/01/2014,Region C,Fossil Fuels,51572,28790,0.090962218,4926.90887,11785
14/01/2014,Region C,Renewables,59798,27960,0.095393343,2644.170262,40399
15/01/2014,Region B,Renewables,31105,18009,0.141847008,4053.562714,17575
16/01/2014,Region A,Fossil Fuels,70634,17769,0.115749916,1399.052016,1768
17/01/2014,Region A,Renewables,66063,8475,0.159010225,4107.325478,11182
18/01/2014,Region B,Renewables,8619,45337,0.184236596,2485.667648,5951
19/01/2014,Region B,Fossil Fuels,12939,7065,0.151129906,1157.560652,27604
20/01/2014,Region B,Fossil Fuels,19226,22967,0.080670008,2452.984714,44386
21/01/2014,Region B,Renewables,26322,5370,0.189902285,3442.571004,33059
22/01/2014,Region A,Renewables,59215,19409,0.089673931,1477.000671,21548
23/01/2014,Region B,Renewables,17878,9617,0.072484144,4696.13797,20491
24/01/2014,Region C,Renewables,7560,2438,0.063495092,1310.689653,32820
25/01/2014,Region A,Fossil Fuels,39278,28890,0.134507561,4720.026879,44360
26/01/2014,Region B,Renewables,37212,44822,0.067064369,3828.550072,28056
27/01/2014,Region B,Renewables,95835,36500,0.070816383,2318.848702,6925
28/01/2014,Region A,Fossil Fuels,74079,20628,0.095004572,2563.001391,5170
29/01/2014,Region A,Renewables,24946,32281,0.092247951,3963.237459,5638
30/01/2014,Region C,Fossil Fuels,32740,3965,0.140635927,3405.884404,49743
31/01/2014,Region B,Fossil Fuels,8253,940,0.172511792,3686.571686,3934
01/02/2014,Region B,Fossil Fuels,80311,5913,0.164202448,2556.658466,46259
02/02/2014,Region C,Renewables,33813,12163,0.089372668,2951.253927,43999
03/02/2014,Region B,Fossil Fuels,65331,39023,0.086796575,4959.469936,12356
04/02/2014,Region C,Renewables,28632,38280,0.19486873,1855.691482,34622
05/02/2014,Region A,Fossil Fuels,49365,20047,0.051235436,2671.424746,28777
06/02/2014,Region C,Renewables,68593,16626,0.18195808,2167.29275,20913
07/02/2014,Region A,Renewables,34431,40020,0.079959278,4060.446042,31366
08/02/2014,Region C,Fossil Fuels,38436,505,0.192092648,4056.050503,3469
09/02/2014,Region A,Renewables,19413,38044,0.101346093,2169.781844,16881
10/02/2014,Region A,Fossil Fuels,96761,7538,0.116052766,1325.561267,13738
11/02/2014,Region C,Fossil Fuels,39485,6914,0.156068092,1045.730707,6517
12/02/2014,Region C,Fossil Fuels,69232,22623,0.138150358,2709.802133,13082
13/02/2014,Region C,Renewables,17101,4470,0.097690899,2641.350377,48459
14/02/2014,Region C,Fossil Fuels,9831,11550,0.133074637,4953.559515,42865
15/02/2014,Region A,Fossil Fuels,85583,3106,0.159606033,2879.208303,15001
16/02/2014,Region B,Fossil Fuels,52897,16982,0.056350242,2025.673478,17089
17/02/2014,Region C,Renewables,6004,33793,0.051679896,4564.917764,25206
18/02/2014,Region C,Fossil Fuels,89241,6837,0.118710041,2964.271799,32086
19/02/2014,Region C,Renewables,46924,34448,0.069775493,3396.702541,13673
20/02/2014,Region C,Fossil Fuels,22509,24951,0.149651644,1382.674842,17312
21/02/2014,Region B,Renewables,38170,26765,0.082107868,2531.665629,29727
22/02/2014,Region B,Renewables,44555,26214,0.114927666,4776.894698,24261
23/02/2014,Region C,Fossil Fuels,15662,21375,0.079650641,3358.021537,21510
24/02/2014,Region B,Renewables,66930,13557,0.132272538,2378.007421,20752
25/02/2014,Region B,Renewables,48403,32900,0.067408019,3502.668723,14248
26/02/2014,Region C,Fossil Fuels,37365,6422,0.053466028,4641.644358,15998
27/02/2014,Region C,Renewables,63188,3571,0.057669746,2095.962402,8422
28/02/2014,Region C,Renewables,77060,22525,0.193138766,3020.466874,41648
01/03/2014,Region B,Renewables,99633,28003,0.071342933,4834.762616,3202
02/03/2014,Region A,Renewables,27673,24265,0.156271738,1689.584573,37124
03/03/2014,Region C,Fossil Fuels,64471,36060,0.060188931,3878.655702,29267
04/03/2014,Region C,Renewables,18156,47112,0.066224053,3457.924033,35761
05/03/2014,Region B,Renewables,58287,33282,0.126331438,3718.700525,43807
06/03/2014,Region C,Renewables,2645,19299,0.11973064,2404.878523,21539
07/03/2014,Region C,Renewables,60076,35953,0.192737046,2255.517494,19318
08/03/2014,Region C,Renewables,95585,27976,0.191725318,3736.838682,27347
09/03/2014,Region B,Fossil Fuels,76351,16712,0.166941296,1862.17314,29736
10/03/2014,Region B,Fossil Fuels,51151,9928,0.140315275,2678.618979,21087
11/03/2014,Region A,Renewables,68384,31919,0.118244048,1752.698584,42151
12/03/2014,Region C,Renewables,34541,8659,0.10342678,1033.219364,26276
13/03/2014,Region A,Renewables,73847,24810,0.192063132,4880.22944,13675
14/03/2014,Region C,Renewables,88099,37368,0.140436322,2726.811915,11486
15/03/2014,Region B,Fossil Fuels,81739,39642,0.136860879,4877.398458,18336
16/03/2014,Region A,Renewables,51955,6504,0.084785168,1561.294079,34862
17/03/2014,Region A,Renewables,10290,38789,0.057004673,3349.467118,49016
18/03/2014,Region A,Fossil Fuels,59942,11912,0.191778287,1803.896131,25841
19/03/2014,Region A,Fossil Fuels,83667,12255,0.097060289,4160.296508,32453
20/03/2014,Region B,Fossil Fuels,31143,19517,0.116388353,4134.811955,22473
21/03/2014,Region C,Fossil Fuels,25509,4390,0.067195992,1450.428596,11167
22/03/2014,Region A,Renewables,88780,29340,0.175538649,4648.257812,20429
23/03/2014,Region C,Renewables,37741,17675,0.054144775,1778.518589,46905
24/03/2014,Region A,Renewables,27898,9691,0.175098614,3451.909366,23900
25/03/2014,Region C,Fossil Fuels,86674,651,0.071042752,4942.53448,7454
26/03/2014,Region B,Renewables,63948,19947,0.182984617,4529.586139,25863
27/03/2014,Region B,Fossil Fuels,62768,23251,0.159465896,4826.255714,20122
28/03/2014,Region A,Fossil Fuels,44262,29675,0.074700539,2370.395085,19810
29/03/2014,Region B,Renewables,6506,24788,0.134872699,1422.302569,13493
30/03/2014,Region B,Renewables,21605,47129,0.096898447,1753.387493,10041
31/03/2014,Region C,Renewables,79590,48300,0.076734965,3001.97958,30578
01/04/2014,Region C,Fossil Fuels,29231,37867,0.17887733,4172.918713,37643
02/04/2014,Region A,Renewables,80397,12774,0.110528415,1600.614577,13451
03/04/2014,Region A,Fossil Fuels,78123,12718,0.109781557,3638.926129,26766
04/04/2014,Region C,Fossil Fuels,14515,24292,0.075483001,2294.310416,10075
05/04/2014,Region A,Fossil Fuels,88211,3477,0.107459851,2364.80829,46406
06/04/2014,Region C,Renewables,39622,17726,0.180742527,3647.670921,2458
07/04/2014,Region B,Renewables,17600,29522,0.104469307,2867.997678,29763
08/04/2014,Region B,Renewables,28892,4293,0.192740534,4248.133172,7732
09/04/2014,Region A,Fossil Fuels,84279,2159,0.191946335,1623.674039,15048
10/04/2014,Region B,Renewables,70310,38430,0.071734799,4159.793079,25237
11/04/2014,Region B,Renewables,22801,43973,0.076596688,1256.940992,40527
12/04/2014,Region C,Renewables,38695,16540,0.179401111,1776.215521,19001
13/04/2014,Region C,Renewables,29853,4770,0.108914138,3624.598858,41950
14/04/2014,Region B,Fossil Fuels,5429,13786,0.050656097,4419.702626,25155
15/04/2014,Region A,Fossil Fuels,5606,4103,0.091080773,2010.718511,15799
16/04/2014,Region A,Fossil Fuels,5478,47040,0.139644349,2308.766423,7176
17/04/2014,Region C,Fossil Fuels,84816,18100,0.169889895,3148.482993,4276
18/04/2014,Region B,Renewables,41134,2791,0.070008293,1846.291226,5166
19/04/2014,Region B,Renewables,70963,13623,0.066581205,4244.625046,49774
20/04/2014,Region B,Renewables,71897,4311,0.188313898,4094.54658,26533
21/04/2014,Region C,Fossil Fuels,26475,13847,0.162672255,1581.166848,13258
22/04/2014,Region C,Renewables,67177,31776,0.13846694,2855.318927,33595
23/04/2014,Region C,Renewables,22730,47119,0.165378018,4099.311067,21415
24/04/2014,Region A,Fossil Fuels,22113,16013,0.114328154,2349.318124,11964
25/04/2014,Region A,Renewables,21011,5642,0.163768362,3532.427291,40116
26/04/2014,Region A,Fossil Fuels,56746,23746,0.105770449,1200.852486,3824
27/04/2014,Region B,Fossil Fuels,43853,26007,0.086614186,3434.755042,30359
28/04/2014,Region B,Fossil Fuels,86195,27214,0.159352013,1610.61192,2064
29/04/2014,Region C,Renewables,37818,12694,0.112950844,4322.3333,9847
30/04/2014,Region B,Renewables,38321,8026,0.197206566,2421.797854,45785
01/05/2014,Region B,Fossil Fuels,22309,19862,0.102422777,2126.215451,7387
02/05/2014,Region A,Renewables,19688,46781,0.188259113,4363.555907,7377
03/05/2014,Region C,Renewables,29176,45352,0.189944382,1200.576092,18435
04/05/2014,Region A,Renewables,69879,46617,0.086277942,2586.435197,46364
05/05/2014,Region B,Renewables,68592,48336,0.169733177,2480.014162,4670
06/05/2014,Region A,Renewables,85728,5095,0.114961176,2139.201497,34894
07/05/2014,Region C,Fossil Fuels,90012,30894,0.187628709,4647.017328,10017
08/05/2014,Region B,Renewables,10416,15902,0.117518641,4003.713574,18402
09/05/2014,Region C,Fossil Fuels,40994,27640,0.161645558,1255.692657,1405
10/05/2014,Region B,Renewables,67422,23095,0.120045111,3858.749798,23143
11/05/2014,Region B,Fossil Fuels,9584,43223,0.084170113,3109.196533,13803
12/05/2014,Region B,Fossil Fuels,94302,47264,0.079902519,4603.471578,44057
13/05/2014,Region C,Fossil Fuels,19830,25411,0.113814679,2251.782469,32889
14/05/2014,Region A,Renewables,86825,26252,0.163324199,3296.647998,18461
15/05/2014,Region C,Renewables,78066,19905,0.140760723,3003.021099,17582
16/05/2014,Region B,Fossil Fuels,4591,24720,0.153294393,2958.243625,30829
17/05/2014,Region C,Renewables,94878,34453,0.092348953,2824.421598,14287
18/05/2014,Region C,Fossil Fuels,22395,36553,0.122215302,1822.517902,48301
19/05/2014,Region C,Fossil Fuels,55182,3947,0.05665929,4022.83969,39842
20/05/2014,Region B,Renewables,17738,11162,0.172629862,2805.344131,22865
21/05/2014,Region C,Renewables,3631,5399,0.198483824,4834.0651,11644
22/05/2014,Region C,Renewables,18905,29082,0.111031859,2043.233709,20123
23/05/2014,Region A,Renewables,20056,49328,0.051644548,3730.975359,26197
24/05/2014,Region A,Fossil Fuels,90082,2435,0.075468896,4762.868319,46757
25/05/2014,Region C,Renewables,36447,42713,0.147879032,3653.833292,18128
26/05/2014,Region C,Renewables,55418,42542,0.141811898,4485.09163,44539
27/05/2014,Region B,Fossil Fuels,38190,10835,0.168179708,4309.923839,39533
28/05/2014,Region B,Fossil Fuels,27014,18169,0.088082602,2440.470862,46189
29/05/2014,Region A,Fossil Fuels,73999,9045,0.164544787,3400.49576,30515
30/05/2014,Region A,Fossil Fuels,51278,40747,0.153197603,1625.045359,39916
31/05/2014,Region B,Fossil Fuels,2780,38523,0.098422175,3142.103531,18380
01/06/2014,Region A,Renewables,92643,18769,0.131823222,1921.687887,1623
02/06/2014,Region B,Renewables,60258,38330,0.072091071,3974.94726,27272
03/06/2014,Region B,Renewables,98123,7566,0.117884676,3112.233688,7884
04/06/2014,Region C,Renewables,43192,11212,0.182179601,2644.909451,13255
05/06/2014,Region C,Renewables,60300,16491,0.113178707,2075.188385,11407
06/06/2014,Region A,Fossil Fuels,91504,36290,0.175935006,4994.793927,17719
07/06/2014,Region C,Renewables,44923,22149,0.138538005,1286.842084,47804
08/06/2014,Region C,Fossil Fuels,90196,34815,0.078781507,1174.242722,20194
09/06/2014,Region B,Fossil Fuels,3395,31306,0.137165937,1869.029602,49804
10/06/2014,Region A,Fossil Fuels,98384,12710,0.125897499,4884.289835,11619
11/06/2014,Region C,Renewables,16779,37472,0.1097962,4916.952673,12769
12/06/2014,Region A,Renewables,72028,40858,0.067944566,3619.710939,18133
13/06/2014,Region B,Renewables,30722,34636,0.1125063,4520.426669,12500
14/06/2014,Region C,Renewables,8111,44797,0.060914356,1855.846923,32592
15/06/2014,Region B,Renewables,10984,16445,0.064815358,4888.168377,34111
16/06/2014,Region C,Fossil Fuels,98552,30165,0.11238748,1571.139401,37468
17/06/2014,Region A,Fossil Fuels,94176,42977,0.095807222,1404.500753,12745
18/06/2014,Region B,Fossil Fuels,73328,14144,0.188831649,1448.846157,37792
19/06/2014,Region B,Fossil Fuels,27924,5417,0.106355871,3292.511693,47326
20/06/2014,Region A,Fossil Fuels,53703,20368,0.163678718,4123.897603,48517
21/06/2014,Region B,Fossil Fuels,33577,12377,0.129537129,2466.668711,36434
22/06/2014,Region A,Fossil Fuels,8711,13724,0.15561285,4911.583951,19430
23/06/2014,Region B,Renewables,86548,3552,0.089017397,2737.680552,41836
24/06/2014,Region B,Renewables,5096,27772,0.191285746,1601.794203,25744
25/06/2014,Region B,Fossil Fuels,67555,41650,0.129513275,2863.866993,24160
26/06/2014,Region A,Fossil Fuels,90848,31168,0.174698611,3716.148662,13613
27/06/2014,Region C,Fossil Fuels,76012,17816,0.104756854,4328.903122,5401
28/06/2014,Region B,Fossil Fuels,9254,7740,0.065031702,2835.07316,13730
29/06/2014,Region A,Renewables,98955,32059,0.151056747,3374.427304,5133
30/06/2014,Region A,Renewables,78120,3738,0.051163947,2069.378849,6199
01/07/2014,Region B,Renewables,6965,43675,0.121293946,3583.666106,18639
02/07/2014,Region A,Renewables,78000,1065,0.078920285,4943.887776,41004
03/07/2014,Region A,Fossil Fuels,78975,22262,0.144106326,1196.21429,20995
04/07/2014,Region A,Renewables,58987,6058,0.196912981,4546.122683,28648
05/07/2014,Region B,Renewables,33963,16875,0.119660436,3249.130011,24493
06/07/2014,Region C,Fossil Fuels,94976,26210,0.172624738,2008.394638,48515
07/07/2014,Region A,Renewables,4273,11603,0.126167628,4819.55884,47529
08/07/2014,Region B,Fossil Fuels,16330,15674,0.124376005,2933.417212,41654
09/07/2014,Region C,Fossil Fuels,22494,41990,0.189563524,2326.761007,37250
10/07/2014,Region A,Fossil Fuels,77422,22293,0.18349488,1725.990513,2654
11/07/2014,Region A,Fossil Fuels,4212,28097,0.16787007,1977.808841,32358
12/07/2014,Region B,Fossil Fuels,84441,9253,0.094438363,4331.396166,3785
13/07/2014,Region B,Fossil Fuels,88594,38897,0.131751262,3457.640037,44385
14/07/2014,Region C,Renewables,2080,6818,0.083584585,4652.982478,20078
15/07/2014,Region C,Fossil Fuels,33675,33569,0.116587505,1927.873809,41064
16/07/2014,Region B,Fossil Fuels,23007,20651,0.12263196,1484.554295,34126
17/07/2014,Region B,Fossil Fuels,83641,40774,0.174746006,1024.350124,20080
18/07/2014,Region A,Fossil Fuels,96815,9201,0.184404255,3031.44815,34822
19/07/2014,Region A,Renewables,47815,7462,0.112193009,4993.227722,16467
20/07/2014,Region C,Fossil Fuels,84482,38697,0.052655667,3779.861075,18865
21/07/2014,Region C,Fossil Fuels,1639,49134,0.179266076,2233.578368,49646
22/07/2014,Region A,Fossil Fuels,64593,30541,0.076141802,4507.434332,22455
23/07/2014,Region A,Renewables,79038,7748,0.143282295,4126.889064,10806
24/07/2014,Region C,Renewables,94899,20329,0.053745635,1061.660664,7083
25/07/2014,Region A,Fossil Fuels,4736,2703,0.109925971,4267.441922,42422
26/07/2014,Region B,Fossil Fuels,17473,25870,0.197894045,2202.107029,45876
27/07/2014,Region B,Fossil Fuels,35019,35747,0.06510404,1598.693858,4125
28/07/2014,Region C,Fossil Fuels,87623,10886,0.113553973,1905.323359,31583
29/07/2014,Region C,Fossil Fuels,95025,934,0.096072493,2874.319218,3943
30/07/2014,Region A,Renewables,37820,43498,0.185763219,2699.471708,36605
31/07/2014,Region A,Fossil Fuels,85861,34974,0.180401016,2155.549197,13217
01/08/2014,Region B,Renewables,58589,25144,0.085654814,1688.873289,32100
02/08/2014,Region A,Fossil Fuels,66807,38993,0.062178168,4048.923159,27326
03/08/2014,Region C,Fossil Fuels,19414,18788,0.144070759,4960.439135,29696
04/08/2014,Region C,Renewables,25220,4459,0.100455307,4111.166322,38243
05/08/2014,Region A,Fossil Fuels,61531,47789,0.150812659,2183.747871,28406
06/08/2014,Region B,Fossil Fuels,43425,11643,0.054817963,1979.235846,40716
07/08/2014,Region B,Fossil Fuels,10387,40093,0.070009885,1870.663504,8351
08/08/2014,Region A,Fossil Fuels,77815,39615,0.152955835,1546.780298,36236
09/08/2014,Region A,Fossil Fuels,28584,46109,0.081855598,3205.322199,48480
10/08/2014,Region C,Fossil Fuels,45783,23040,0.178638151,3421.601488,3046
11/08/2014,Region C,Renewables,40809,35981,0.058788633,3822.010643,40221
12/08/2014,Region C,Fossil Fuels,55327,30469,0.082322297,3720.853484,44701
13/08/2014,Region B,Fossil Fuels,11857,12061,0.199784037,2169.333245,8449
14/08/2014,Region A,Fossil Fuels,43261,23078,0.114961415,2321.244022,42009
15/08/2014,Region C,Renewables,74588,13287,0.15544485,3726.058142,1688
16/08/2014,Region B,Renewables,17995,7012,0.077399457,2397.790563,42783
17/08/2014,Region C,Renewables,14580,11096,0.14148031,1850.492758,30224
18/08/2014,Region A,Fossil Fuels,19240,32246,0.15891591,2497.344615,42359
19/08/2014,Region B,Fossil Fuels,84446,20430,0.097171495,2088.33663,11875
20/08/2014,Region A,Fossil Fuels,76752,48450,0.174334567,1353.250885,23499
21/08/2014,Region A,Fossil Fuels,47111,30701,0.140512637,4320.555609,48772
22/08/2014,Region B,Fossil Fuels,91447,19187,0.108368451,4412.445557,10750
23/08/2014,Region B,Fossil Fuels,35866,36489,0.133646359,1879.001201,6213
24/08/2014,Region C,Fossil Fuels,81974,30683,0.136514127,1259.088798,40105
25/08/2014,Region B,Renewables,74401,21258,0.074830294,3955.309749,4369
26/08/2014,Region B,Fossil Fuels,83093,1582,0.110409855,1846.114503,2042
27/08/2014,Region C,Fossil Fuels,13211,41905,0.101514588,2573.741958,37897
28/08/2014,Region A,Fossil Fuels,59985,31332,0.110135408,1256.541009,30885
29/08/2014,Region B,Fossil Fuels,34268,46391,0.164166588,1905.078339,11287
30/08/2014,Region A,Renewables,4646,46310,0.122380761,4171.609113,19109
31/08/2014,Region A,Renewables,56371,47401,0.191047423,4217.585788,31571
01/09/2014,Region B,Fossil Fuels,43816,18476,0.094051462,1828.3393,27438
02/09/2014,Region A,Renewables,90460,38876,0.112355537,2343.65538,36963
03/09/2014,Region A,Fossil Fuels,45112,6026,0.168043522,1536.953676,22415
04/09/2014,Region C,Fossil Fuels,52048,31586,0.131903689,1296.690521,8839
05/09/2014,Region C,Renewables,55911,22063,0.132054222,4968.686858,8998
06/09/2014,Region C,Renewables,76446,6972,0.058001024,3622.375805,35154
07/09/2014,Region A,Renewables,2778,3275,0.109789949,3168.386037,4624
08/09/2014,Region A,Fossil Fuels,46752,16328,0.09061006,4061.994002,24799
09/09/2014,Region C,Fossil Fuels,85977,45276,0.199900268,4360.308639,4236
10/09/2014,Region B,Renewables,71726,18474,0.096253261,4226.859072,28814
11/09/2014,Region C,Fossil Fuels,81840,22888,0.18267448,1066.157797,41657
12/09/2014,Region B,Renewables,28289,15555,0.15143506,1747.231593,16857
13/09/2014,Region B,Fossil Fuels,45788,19115,0.101137461,3619.621208,2110
14/09/2014,Region A,Renewables,5747,38386,0.131530157,2503.037391,10619
15/09/2014,Region C,Fossil Fuels,75822,23338,0.176080382,4929.930604,49033
16/09/2014,Region B,Fossil Fuels,1045,41228,0.182505245,3661.619171,14257
17/09/2014,Region C,Renewables,96278,12964,0.074059081,4826.195635,1277
18/09/2014,Region A,Renewables,8758,40864,0.100935971,1805.785927,9706
19/09/2014,Region A,Renewables,24437,7740,0.100283477,4455.828112,10668
20/09/2014,Region A,Fossil Fuels,20585,5442,0.056306719,2285.409223,19346
21/09/2014,Region B,Fossil Fuels,99759,20122,0.139735664,4958.259233,34076
22/09/2014,Region C,Renewables,10854,14036,0.178223008,1630.754688,8119
23/09/2014,Region B,Renewables,53076,2100,0.107236158,3065.359275,33949
24/09/2014,Region C,Fossil Fuels,57950,6200,0.161005392,4171.378135,48855
25/09/2014,Region B,Renewables,18349,39339,0.144155062,2730.569922,2645
26/09/2014,Region A,Renewables,97228,10748,0.10634731,2872.336241,24484
